timestamp,revenue
2025-09-02 14:12:06.192093078,24.87
2025-09-02 14:12:19.794668142,21.11
2025-09-02 14:12:38.449519896,1.31
2025-09-02 14:12:53.767299258,51.33
2025-09-02 14:13:26.174878758,21.4
2025-09-02 14:13:44.173983042,6.75
2025-09-02 14:15:02.252408508,3.43
2025-09-02 14:15:03.799756014,19.82
2025-09-02 14:15:39.582898392,4.78
2025-09-02 14:16:02.207683590,5.96
2025-09-02 14:16:51.564248580,0.4
2025-09-02 14:17:15.495223049,70.42
2025-09-02 14:17:50.589030810,2.68
2025-09-02 14:17:50.720469120,12.52
2025-09-02 14:17:54.076044318,1.42
2025-09-02 14:18:14.808191394,49.48
2025-09-02 14:18:51.127296912,5.35
2025-09-02 14:18:57.648683592,3.39
2025-09-02 14:19:09.276436722,8.74
2025-09-02 14:19:14.045872098,2.58
2025-09-02 14:20:01.490575008,26.11
2025-09-02 14:20:23.799042318,0.02
2025-09-02 14:20:37.337826708,37.0
2025-09-02 14:20:47.366575662,52.55
2025-09-02 14:21:16.910816886,13.39
2025-09-02 14:21:46.270557006,0.49
2025-09-02 14:22:24.867106266,19.72
2025-09-02 14:22:28.863426624,18.79
2025-09-02 14:22:48.485547624,15.77
2025-09-02 14:23:07.375349094,16.82
2025-09-02 14:23:19.449730734,1.31
2025-09-02 14:23:42.557966190,0.42
2025-09-02 14:24:49.803429948,34.11
2025-09-02 14:25:32.426144046,0.69
2025-09-02 14:25:33.682864379,18.52
2025-09-02 14:28:47.587906674,1.56
2025-09-02 14:29:28.221506532,29.47
2025-09-02 14:29:33.905011878,8.88
2025-09-02 14:30:53.821501902,21.67
2025-09-02 14:32:03.273632838,21.11
2025-09-02 14:32:22.289998632,15.63
2025-09-02 14:32:57.800837424,1.65
2025-09-02 14:33:16.477274574,0.3
2025-09-02 14:33:22.340726700,21.38
2025-09-02 14:33:22.703159736,4.89
2025-09-02 14:33:33.232217256,37.11
2025-09-02 14:33:49.522429428,18.3
2025-09-02 14:34:12.340879188,5.45
2025-09-02 14:34:18.507489318,43.75
2025-09-02 14:34:28.056396306,1.87
2025-09-02 14:35:34.702087638,52.12
2025-09-02 14:35:43.100060880,16.45
2025-09-02 14:35:43.693376466,12.13
2025-09-02 14:35:53.113617516,8.72
2025-09-02 14:36:12.630951576,33.94
2025-09-02 14:36:25.605264360,14.97
2025-09-02 14:36:36.248974890,17.77
2025-09-02 14:37:28.242479790,6.6
2025-09-02 14:37:34.548814818,3.5
2025-09-02 14:37:41.344842468,2.84
2025-09-02 14:37:43.138509912,5.71
2025-09-02 14:37:49.605873630,15.03
2025-09-02 14:38:04.605364392,2.44
2025-09-02 14:38:17.613370680,19.07
2025-09-02 14:39:12.323029440,57.04
2025-09-02 14:39:47.768051346,5.39
2025-09-02 14:39:58.924437582,9.32
2025-09-02 14:40:31.797514338,15.57
2025-09-02 14:41:20.364428958,18.64
2025-09-02 14:41:30.452549003,0.42
2025-09-02 14:41:54.905518278,0.57
2025-09-02 14:42:50.680409964,0.34
2025-09-02 14:42:59.216482398,1.39
2025-09-02 14:43:31.832505954,5.96
2025-09-02 14:43:37.123321416,22.23
2025-09-02 14:43:45.373796988,33.89
2025-09-02 14:45:12.561129564,22.05
2025-09-02 14:45:57.551496300,4.4
2025-09-02 14:46:17.740191552,7.21
2025-09-02 14:46:24.860330976,19.92
2025-09-02 14:46:48.134523786,31.44
2025-09-02 14:47:15.241782203,6.54
2025-09-02 14:47:29.844754266,8.25
2025-09-02 14:47:33.785295959,0.9
2025-09-02 14:48:07.679758199,0.06
2025-09-02 14:48:15.955711991,5.44
2025-09-02 14:48:53.628856254,0.37
2025-09-02 14:49:48.528945660,0.46
2025-09-02 14:49:49.653139614,5.67
2025-09-02 14:50:04.338273990,0.01
2025-09-02 14:50:23.170169244,15.07
2025-09-02 14:51:03.427949340,4.51
2025-09-02 14:51:05.090475366,0.79
2025-09-02 14:51:28.092666024,9.77
2025-09-02 14:51:40.309276140,15.92
2025-09-02 14:52:16.049560080,5.16
2025-09-02 14:53:20.457849516,10.57
2025-09-02 14:53:20.491624044,9.85
2025-09-02 14:54:35.084129772,9.93
2025-09-02 14:54:36.399898080,34.76
2025-09-02 14:54:50.464286298,36.71
2025-09-02 14:55:04.230958841,1.34
2025-09-02 14:55:05.489519370,12.48
2025-09-02 14:55:10.297377588,3.38
2025-09-02 14:55:12.079296432,15.53
2025-09-02 14:55:42.789916734,1.71
2025-09-02 14:56:26.621747652,64.18
2025-09-02 14:56:39.396889764,2.03
2025-09-02 14:56:41.073712914,11.03
2025-09-02 14:56:45.131796600,12.75
2025-09-02 14:57:06.988232964,9.25
2025-09-02 14:57:08.560164732,22.37
2025-09-02 14:57:24.337600146,9.06
2025-09-02 14:57:49.780697802,5.22
2025-09-02 14:57:51.062847210,3.2
2025-09-02 14:58:19.206568308,31.6
2025-09-02 14:58:59.771639628,18.1
2025-09-02 14:59:35.729563818,45.87
2025-09-02 15:00:15.239721665,3.37
2025-09-02 15:00:18.309236172,5.53
2025-09-02 15:00:32.759594844,12.4
2025-09-02 15:00:38.902509144,5.89
2025-09-02 15:00:42.955099494,5.03
2025-09-02 15:01:55.192222440,2.43
2025-09-02 15:02:24.795132912,36.57
2025-09-02 15:03:06.357430386,8.74
2025-09-02 15:03:44.406993546,5.45
2025-09-02 15:04:39.990148608,3.22
2025-09-02 15:05:43.846997292,2.01
2025-09-02 15:07:31.694768886,33.31
2025-09-02 15:09:16.409346312,3.82
2025-09-02 15:09:22.463811198,7.54
2025-09-02 15:09:34.495752228,5.01
2025-09-02 15:09:35.836237998,11.9
2025-09-02 15:09:53.985203802,33.35
2025-09-02 15:10:46.430581158,0.72
2025-09-02 15:10:57.822348366,8.47
2025-09-02 15:11:08.152559232,7.53
2025-09-02 15:11:34.808876334,10.82
2025-09-02 15:11:37.833884844,0.9
2025-09-02 15:12:00.540039786,13.94
2025-09-02 15:12:08.677987074,49.38
2025-09-02 15:12:10.597245288,36.72
2025-09-02 15:12:24.300320070,17.01
2025-09-02 15:13:00.642154734,10.43
2025-09-02 15:13:26.214922680,2.25
2025-09-02 15:15:00.103612158,70.72
2025-09-02 15:15:42.330264522,5.23
2025-09-02 15:16:21.286225698,15.23
2025-09-02 15:16:25.340958744,9.27
2025-09-02 15:16:44.331835458,33.93
2025-09-02 15:17:15.484802861,1.14
2025-09-02 15:17:36.528459090,2.02
2025-09-02 15:17:50.423114820,5.2
2025-09-02 15:18:27.315567162,7.66
2025-09-02 15:19:07.567375733,3.65
2025-09-02 15:19:56.333412246,15.53
2025-09-02 15:19:58.814730588,24.65
2025-09-02 15:20:04.237046538,14.5
2025-09-02 15:21:10.351877622,10.69
2025-09-02 15:21:14.755787568,10.95
2025-09-02 15:22:11.098881960,20.12
2025-09-02 15:22:25.631854182,4.73
2025-09-02 15:22:49.696169280,6.85
2025-09-02 15:22:49.866818784,11.21
2025-09-02 15:22:51.997893240,46.22
2025-09-02 15:22:58.677929718,6.11
2025-09-02 15:23:03.717161334,11.34
2025-09-02 15:23:19.968886512,3.76
2025-09-02 15:23:55.563012294,19.84
2025-09-02 15:23:57.623640822,7.7
2025-09-02 15:24:06.529005816,9.56
2025-09-02 15:24:09.783845826,14.87
2025-09-02 15:24:25.240727808,18.75
2025-09-02 15:24:26.591680740,33.83
2025-09-02 15:24:33.260127407,6.71
2025-09-02 15:25:14.043076398,2.2
2025-09-02 15:25:37.900687584,18.91
2025-09-02 15:25:53.794621506,8.79
2025-09-02 15:27:51.326395566,27.8
2025-09-02 15:28:04.264033355,34.53
2025-09-02 15:28:50.344161222,3.62
2025-09-02 15:29:31.222663602,14.24
2025-09-02 15:29:40.401520908,46.57
2025-09-02 15:29:55.498833624,21.53
2025-09-02 15:30:28.766393610,20.55
2025-09-02 15:30:54.158038740,15.42
2025-09-02 15:31:00.814551990,47.28
2025-09-02 15:31:50.964791106,23.66
2025-09-02 15:32:15.466501470,17.07
2025-09-02 15:32:32.674515714,3.31
2025-09-02 15:33:01.053897546,30.4
2025-09-02 15:33:17.619529080,39.44
2025-09-02 15:33:18.509354262,2.74
2025-09-02 15:33:29.483216712,10.39
2025-09-02 15:33:34.290818327,21.06
2025-09-02 15:33:40.196486550,2.7
2025-09-02 15:34:39.180658452,13.32
2025-09-02 15:34:51.037892790,4.15
2025-09-02 15:35:02.439065238,11.41
2025-09-02 15:35:17.357301726,16.84
2025-09-02 15:35:29.893264650,9.3
2025-09-02 15:35:45.005770974,14.48
2025-09-02 15:36:11.782879998,42.61
2025-09-02 15:36:14.389646610,22.33
2025-09-02 15:37:07.672847058,0.92
2025-09-02 15:37:28.884309828,7.51
2025-09-02 15:37:41.902329504,21.61
2025-09-02 15:37:49.885701516,28.18
2025-09-02 15:38:01.176419538,26.84
2025-09-02 15:38:31.880545979,4.44
2025-09-02 15:38:58.073298222,24.48
2025-09-02 15:39:08.276943954,90.48
2025-09-02 15:40:21.668955210,1.47
2025-09-02 15:41:00.221787708,14.41
2025-09-02 15:41:41.468954034,6.44
2025-09-02 15:42:29.094728382,31.35
2025-09-02 15:43:42.817124202,3.59
2025-09-02 15:44:02.195503926,7.75
2025-09-02 15:44:17.804886438,12.79
2025-09-02 15:45:22.812631284,14.46
2025-09-02 15:45:24.783652950,8.41
2025-09-02 15:45:34.740677796,5.52
2025-09-02 15:46:06.260592228,0.12
2025-09-02 15:46:41.730294216,7.77
2025-09-02 15:47:08.815561710,7.68
2025-09-02 15:47:36.438023400,0.21
2025-09-02 15:47:38.636713962,23.98
2025-09-02 15:47:49.710743406,20.89
2025-09-02 15:48:00.530003610,27.36
2025-09-02 15:48:31.395929592,0.17
2025-09-02 15:48:37.274651676,26.23
2025-09-02 15:49:31.255713023,0.13
2025-09-02 15:49:57.141372798,7.94
2025-09-02 15:50:15.784097856,0.74
2025-09-02 15:50:36.724767924,7.83
2025-09-02 15:50:52.236870582,60.99
2025-09-02 15:51:00.851061588,22.58
2025-09-02 15:51:17.043484836,47.9
2025-09-02 15:51:21.270539328,74.44
2025-09-02 15:52:10.719626796,3.98
2025-09-02 15:52:12.572187864,2.94
2025-09-02 15:52:20.484275376,38.06
2025-09-02 15:52:39.531751992,2.84
2025-09-02 15:52:42.825206280,25.02
2025-09-02 15:53:36.708886368,3.24
2025-09-02 15:53:51.868164960,7.93
2025-09-02 15:54:45.221617158,15.35
2025-09-02 15:54:49.878540648,11.99
2025-09-02 15:55:18.279273018,15.85
2025-09-02 15:55:20.790392766,1.92
2025-09-02 15:55:29.832166446,10.86
2025-09-02 15:56:13.750343706,11.35
2025-09-02 15:56:26.105107278,4.09
2025-09-02 15:57:33.327267581,6.61
2025-09-02 15:57:51.628177350,27.82
2025-09-02 15:58:12.150648558,3.04
2025-09-02 15:58:48.264462516,6.27
2025-09-02 15:59:02.743767330,7.88
2025-09-02 16:00:56.839753062,14.67
2025-09-02 16:01:08.497303349,9.85
2025-09-02 16:01:53.361116820,14.19
2025-09-02 16:03:12.882127272,12.31
2025-09-02 16:03:17.224343562,21.47
2025-09-02 16:03:27.952850388,2.06
2025-09-02 16:03:32.725084536,9.91
2025-09-02 16:04:34.730613312,0.55
2025-09-02 16:04:43.283722554,5.1
2025-09-02 16:04:45.713921040,19.74
2025-09-02 16:05:03.844118207,23.99
2025-09-02 16:05:12.108064722,36.87
2025-09-02 16:05:21.551816844,22.79
2025-09-02 16:06:30.419288021,63.62
2025-09-02 16:07:03.769287846,14.51
2025-09-02 16:08:12.560923260,7.18
2025-09-02 16:08:38.826399120,13.7
2025-09-02 16:08:56.584914738,23.43
2025-09-02 16:09:18.412875078,1.2
2025-09-02 16:09:46.261000548,21.05
2025-09-02 16:10:39.227124438,33.39
2025-09-02 16:10:55.299918828,9.07
2025-09-02 16:12:05.115592050,3.43
2025-09-02 16:12:15.423231720,20.95
2025-09-02 16:13:07.256886666,6.36
2025-09-02 16:13:53.227685754,6.17
2025-09-02 16:14:02.513579004,9.6
2025-09-02 16:14:04.522110570,6.5
2025-09-02 16:14:19.232817552,13.77
2025-09-02 16:14:24.390152304,2.04
2025-09-02 16:14:40.221173070,2.18
2025-09-02 16:15:47.074218876,17.45
2025-09-02 16:15:58.100101074,10.98
2025-09-02 16:16:09.762257682,8.14
2025-09-02 16:16:23.534550438,53.61
2025-09-02 16:16:23.847721998,5.74
2025-09-02 16:16:58.963435446,7.67
2025-09-02 16:17:20.006029188,1.35
2025-09-02 16:17:24.509812146,39.68
2025-09-02 16:17:25.107263406,0.19
2025-09-02 16:17:39.029502012,5.58
2025-09-02 16:17:44.842015440,10.52
2025-09-02 16:17:46.160343024,5.68
2025-09-02 16:17:57.522143886,12.79
2025-09-02 16:18:36.035766300,3.88
2025-09-02 16:18:51.208537230,17.64
2025-09-02 16:19:08.150323212,15.07
2025-09-02 16:19:17.190746232,24.63
2025-09-02 16:19:39.135534468,17.58
2025-09-02 16:20:01.494000282,26.41
2025-09-02 16:20:09.154130208,8.25
2025-09-02 16:20:13.796484384,33.91
2025-09-02 16:22:03.298168602,29.88
2025-09-02 16:22:57.835308750,12.99
2025-09-02 16:23:31.120464534,33.39
2025-09-02 16:24:56.180435166,11.36
2025-09-02 16:24:58.336566246,15.63
2025-09-02 16:24:58.444510068,60.14
2025-09-02 16:25:32.850960678,13.04
2025-09-02 16:25:42.372088716,21.67
2025-09-02 16:26:01.789739724,17.24
2025-09-02 16:26:04.274056740,2.69
2025-09-02 16:26:16.064000430,5.13
2025-09-02 16:27:01.624335114,29.23
2025-09-02 16:28:09.825953880,1.67
2025-09-02 16:28:16.016664569,2.16
2025-09-02 16:28:16.756291596,74.08
2025-09-02 16:28:25.786667502,0.25
2025-09-02 16:29:08.639119698,1.03
2025-09-02 16:29:18.015455010,3.67
2025-09-02 16:29:21.206736030,14.93
2025-09-02 16:29:48.082647666,14.53
2025-09-02 16:29:52.366163526,4.82
2025-09-02 16:29:58.011898422,0.42
2025-09-02 16:31:00.124625850,12.22
2025-09-02 16:31:33.035419860,10.71
2025-09-02 16:32:26.564230698,16.78
2025-09-02 16:34:06.242437998,1.25
2025-09-02 16:34:07.320125532,0.55
2025-09-02 16:34:20.524789260,2.67
2025-09-02 16:34:54.656517354,45.67
2025-09-02 16:35:21.744739032,3.67
2025-09-02 16:35:29.534018886,0.77
2025-09-02 16:36:37.748008788,4.93
2025-09-02 16:36:54.904021704,1.34
2025-09-02 16:37:50.410090284,23.08
2025-09-02 16:38:15.973059390,11.83
2025-09-02 16:39:35.748827148,18.58
2025-09-02 16:40:52.452439752,7.0
2025-09-02 16:41:10.019565750,7.01
2025-09-02 16:41:16.375034339,17.85
2025-09-02 16:41:18.667746444,0.21
2025-09-02 16:42:08.182791677,34.79
2025-09-02 16:42:18.983391666,13.76
2025-09-02 16:42:44.142512844,9.61
2025-09-02 16:43:46.659836766,1.81
2025-09-02 16:43:51.823637490,29.7
2025-09-02 16:44:24.873469062,3.54
2025-09-02 16:44:42.078688218,73.7
2025-09-02 16:44:49.446450258,3.29
2025-09-02 16:44:56.491208424,0.14
2025-09-02 16:45:39.345025548,31.94
2025-09-02 16:46:05.341109820,3.85
2025-09-02 16:46:08.815647024,5.06
2025-09-02 16:46:14.773036854,4.53
2025-09-02 16:46:53.777418258,6.15
2025-09-02 16:47:17.850176298,1.3
2025-09-02 16:47:28.304656488,0.97
2025-09-02 16:47:28.410865116,1.55
2025-09-02 16:47:48.189776184,9.04
2025-09-02 16:47:51.527220360,3.81
2025-09-02 16:47:57.258243918,3.28
2025-09-02 16:49:01.764855114,7.91
2025-09-02 16:49:01.985630538,15.77
2025-09-02 16:49:04.054970250,3.93
2025-09-02 16:49:05.096624154,18.15
2025-09-02 16:49:06.546456294,2.34
2025-09-02 16:50:37.028563482,5.72
2025-09-02 16:51:09.433147206,4.83
2025-09-02 16:51:34.342670604,20.56
2025-09-02 16:51:35.833355028,18.72
2025-09-02 16:52:03.325617792,13.4
2025-09-02 16:52:17.611652250,12.66
2025-09-02 16:52:51.213743844,3.32
2025-09-02 16:53:17.905625412,2.99
2025-09-02 16:53:39.594257424,15.29
2025-09-02 16:53:58.170121914,19.42
2025-09-02 16:54:10.344623394,36.77
2025-09-02 16:54:23.523629526,16.83
2025-09-02 16:54:26.909672460,22.44
2025-09-02 16:54:49.681056912,2.82
2025-09-02 16:55:01.172173422,7.16
2025-09-02 16:55:11.289792618,5.11
2025-09-02 16:55:16.568253017,42.19
2025-09-02 16:55:20.756044308,7.05
2025-09-02 16:55:53.663563974,5.01
2025-09-02 16:56:02.112087138,6.01
2025-09-02 16:56:14.581098528,32.26
2025-09-02 16:56:16.448165448,7.81
2025-09-02 16:58:03.647347938,28.82
2025-09-02 16:58:04.603818114,0.05
2025-09-02 16:59:05.805494670,15.61
2025-09-02 16:59:21.008659602,1.79
2025-09-02 16:59:31.756225116,4.12
2025-09-02 16:59:36.899906754,23.95
2025-09-02 16:59:37.731122826,26.3
2025-09-02 16:59:46.310963298,1.95
2025-09-02 16:59:51.800140020,12.5
2025-09-02 17:00:24.685184058,3.24
2025-09-02 17:00:50.277404430,41.83
2025-09-02 17:02:23.584260462,3.92
2025-09-02 17:02:32.430359621,14.01
2025-09-02 17:03:17.384414886,1.28
2025-09-02 17:03:25.292551218,11.99
2025-09-02 17:03:32.406897372,1.39
2025-09-02 17:03:37.815322950,14.48
2025-09-02 17:03:55.682928258,7.45
2025-09-02 17:04:09.187879464,14.81
2025-09-02 17:04:10.199141298,18.68
2025-09-02 17:05:00.064930872,2.67
2025-09-02 17:05:27.531411924,15.22
2025-09-02 17:05:56.968624254,2.89
2025-09-02 17:06:38.403230394,24.69
2025-09-02 17:07:15.091659210,31.65
2025-09-02 17:07:46.049225406,14.26
2025-09-02 17:08:58.065783408,8.62
2025-09-02 17:09:37.973741508,35.1
2025-09-02 17:10:14.586822912,17.89
2025-09-02 17:10:21.178083690,51.88
2025-09-02 17:10:31.296068460,23.86
2025-09-02 17:10:35.386062630,5.1
2025-09-02 17:11:26.361299742,11.58
2025-09-02 17:11:30.595206695,12.6
2025-09-02 17:11:37.739466042,3.95
2025-09-02 17:11:49.565595528,41.15
2025-09-02 17:11:51.140404386,15.81
2025-09-02 17:12:17.423617992,7.12
2025-09-02 17:12:42.545540394,10.94
2025-09-02 17:12:43.062492954,4.01
2025-09-02 17:13:14.412474630,25.65
2025-09-02 17:13:37.228477062,1.63
2025-09-02 17:14:07.563210882,13.75
2025-09-02 17:14:32.406014304,10.38
2025-09-02 17:16:07.486809864,25.19
2025-09-02 17:16:28.702385004,3.6
2025-09-02 17:18:22.815927318,3.89
2025-09-02 17:19:06.557759430,1.02
2025-09-02 17:19:07.532444910,14.9
2025-09-02 17:19:11.574894024,10.17
2025-09-02 17:19:29.384223696,18.24
2025-09-02 17:20:12.034985004,108.12
2025-09-02 17:20:58.330435782,11.97
2025-09-02 17:21:21.530634822,3.04
2025-09-02 17:21:24.210955710,0.49
2025-09-02 17:21:37.800328914,36.73
2025-09-02 17:22:22.949931216,22.33
2025-09-02 17:22:33.675348930,17.45
2025-09-02 17:23:04.895228088,23.54
2025-09-02 17:23:13.295793546,21.06
2025-09-02 17:23:17.000434464,25.73
2025-09-02 17:23:20.981356338,27.09
2025-09-02 17:23:46.642778142,9.42
2025-09-02 17:24:13.566071814,8.32
2025-09-02 17:24:23.334296514,32.86
2025-09-02 17:24:35.649640158,10.1
2025-09-02 17:24:40.285813746,16.19
2025-09-02 17:24:45.484945470,1.9
2025-09-02 17:25:20.360962038,16.41
2025-09-02 17:26:39.927866112,13.68
2025-09-02 17:26:45.146211054,16.35
2025-09-02 17:26:50.093375322,0.78
2025-09-02 17:26:59.450551356,16.38
2025-09-02 17:27:26.476653792,5.2
2025-09-02 17:27:35.123798502,13.51
2025-09-02 17:28:29.930428926,2.02
2025-09-02 17:28:45.774124350,5.16
2025-09-02 17:28:49.481775462,3.72
2025-09-02 17:31:38.458028346,5.09
2025-09-02 17:31:47.300363418,18.51
2025-09-02 17:32:13.386358764,10.84
2025-09-02 17:32:34.576532706,5.11
2025-09-02 17:32:35.454791916,23.91
2025-09-02 17:32:52.648051974,13.93
2025-09-02 17:34:34.025226144,1.06
2025-09-02 17:34:37.406805396,27.36
2025-09-02 17:34:50.851639338,26.83
2025-09-02 17:35:17.395728306,3.8
2025-09-02 17:35:44.521558080,19.24
2025-09-02 17:36:22.024736922,48.37
2025-09-02 17:38:08.665379634,19.28
2025-09-02 17:38:23.229377310,14.03
2025-09-02 17:38:54.970153284,2.52
2025-09-02 17:39:38.239253910,2.01
2025-09-02 17:40:35.502950586,10.24
2025-09-02 17:42:04.151573982,9.16
2025-09-02 17:42:14.298689580,20.94
2025-09-02 17:42:28.372834134,11.94
2025-09-02 17:42:38.202778998,14.25
2025-09-02 17:42:41.841339216,11.46
2025-09-02 17:43:03.054301974,36.73
2025-09-02 17:43:06.480514968,65.37
2025-09-02 17:43:06.775805364,47.59
2025-09-02 17:43:23.520931272,21.1
2025-09-02 17:43:52.474579962,6.18
2025-09-02 17:44:00.933065058,6.81
2025-09-02 17:44:02.686267434,8.75
2025-09-02 17:44:06.550946778,2.71
2025-09-02 17:44:12.513336792,3.09
2025-09-02 17:44:38.534067858,2.09
2025-09-02 17:44:54.888549360,10.44
2025-09-02 17:45:19.203821700,0.13
2025-09-02 17:45:31.452361320,1.05
2025-09-02 17:45:51.217987224,34.92
2025-09-02 17:46:19.143049254,5.17
2025-09-02 17:47:32.818792385,11.64
2025-09-02 17:47:36.231267666,30.14
2025-09-02 17:47:51.506934372,13.69
2025-09-02 17:48:12.441846024,10.9
2025-09-02 17:48:13.374949434,50.89
2025-09-02 17:48:26.629864632,33.29
2025-09-02 17:48:47.572042422,5.78
2025-09-02 17:49:54.986411682,2.91
2025-09-02 17:49:55.265924646,1.5
2025-09-02 17:49:55.897576962,6.59
2025-09-02 17:50:10.327553916,1.17
2025-09-02 17:50:21.107300988,14.92
2025-09-02 17:50:36.816240846,1.91
2025-09-02 17:50:39.989737152,1.05
2025-09-02 17:51:01.289522646,10.97
2025-09-02 17:51:22.542384960,27.02
2025-09-02 17:52:01.229235126,11.11
2025-09-02 17:52:38.256152370,22.71
2025-09-02 17:52:55.341502482,0.73
2025-09-02 17:52:58.149780156,2.25
2025-09-02 17:53:26.940148782,6.16
2025-09-02 17:53:36.729640716,3.85
2025-09-02 17:53:49.704967680,1.86
2025-09-02 17:54:25.957694952,10.78
2025-09-02 17:54:38.146232322,5.43
2025-09-02 17:55:21.549647496,27.15
2025-09-02 17:55:24.521136480,13.39
2025-09-02 17:55:30.965198735,45.31
2025-09-02 17:56:55.276109364,49.3
2025-09-02 17:56:59.509517028,0.89
2025-09-02 17:57:22.168406664,35.51
2025-09-02 17:57:24.931543344,30.24
2025-09-02 17:58:04.823157684,9.47
2025-09-02 17:58:29.703422088,24.36
2025-09-02 17:58:54.114509028,2.13
2025-09-02 17:59:04.666645314,26.96
2025-09-02 17:59:12.781157814,3.92
2025-09-02 18:00:24.187836738,35.31
2025-09-02 18:01:10.898773548,8.24
2025-09-02 18:01:27.179975298,9.2
2025-09-02 18:01:34.795207200,4.62
2025-09-02 18:02:07.082266614,3.24
2025-09-02 18:02:33.383571672,2.36
2025-09-02 18:02:54.762360450,63.31
2025-09-02 18:02:57.863413092,42.99
2025-09-02 18:03:06.546673572,0.89
2025-09-02 18:04:26.409248586,11.32
2025-09-02 18:04:32.120170824,28.68
2025-09-02 18:04:36.691637340,3.36
2025-09-02 18:04:39.710174880,7.78
2025-09-02 18:07:05.868275130,25.48
2025-09-02 18:07:53.554571322,11.91
2025-09-02 18:08:37.323299118,1.93
2025-09-02 18:09:07.030794504,0.91
2025-09-02 18:09:21.911749974,12.97
2025-09-02 18:09:45.388286262,8.05
2025-09-02 18:10:00.871526616,3.22
2025-09-02 18:10:11.502522546,7.07
2025-09-02 18:10:15.645140094,2.55
2025-09-02 18:11:28.431499026,21.43
2025-09-02 18:11:33.003650472,7.17
2025-09-02 18:11:42.680576790,101.51
2025-09-02 18:11:43.226730498,12.13
2025-09-02 18:12:00.344313690,17.48
2025-09-02 18:13:16.316165087,5.06
2025-09-02 18:13:29.359612848,33.14
2025-09-02 18:13:31.503904397,0.48
2025-09-02 18:14:09.402432756,15.61
2025-09-02 18:14:18.298997532,30.71
2025-09-02 18:14:18.537633618,30.74
2025-09-02 18:14:20.155890078,0.23
2025-09-02 18:14:30.666660869,14.63
2025-09-02 18:15:25.727073282,8.03
2025-09-02 18:15:32.458686024,1.32
2025-09-02 18:16:15.437046726,4.52
2025-09-02 18:17:15.606781704,1.37
2025-09-02 18:17:38.580777066,8.96
2025-09-02 18:17:41.487799176,45.78
2025-09-02 18:17:47.926974360,5.58
2025-09-02 18:17:49.257431706,5.4
2025-09-02 18:18:48.072320178,7.96
2025-09-02 18:19:26.963510022,18.64
2025-09-02 18:20:19.038691962,2.72
2025-09-02 18:22:45.173522910,3.65
2025-09-02 18:23:14.443054356,23.54
2025-09-02 18:23:17.942198670,17.55
2025-09-02 18:23:40.066199802,2.92
2025-09-02 18:24:00.273662400,19.8
2025-09-02 18:24:01.760201358,6.19
2025-09-02 18:24:06.370789518,3.09
2025-09-02 18:24:37.778792628,15.24
2025-09-02 18:24:48.913872396,5.22
2025-09-02 18:24:53.816561076,6.27
2025-09-02 18:25:16.503222090,17.07
2025-09-02 18:25:18.591945072,15.5
2025-09-02 18:25:52.320068700,7.9
2025-09-02 18:26:55.785780216,11.75
2025-09-02 18:26:55.791675840,16.83
2025-09-02 18:27:01.996421832,42.89
2025-09-02 18:27:02.182006572,2.27
2025-09-02 18:27:25.550582916,0.43
2025-09-02 18:27:54.447114426,46.12
2025-09-02 18:28:28.583007312,7.22
2025-09-02 18:28:46.294451010,0.44
2025-09-02 18:29:29.770436094,35.2
2025-09-02 18:29:32.269434264,7.74
2025-09-02 18:29:36.506583246,25.53
2025-09-02 18:29:52.186981248,5.05
2025-09-02 18:29:53.897275824,17.93
2025-09-02 18:29:59.139080628,4.67
2025-09-02 18:30:17.048962362,11.42
2025-09-02 18:30:40.468827942,1.67
2025-09-02 18:30:43.914597234,11.83
2025-09-02 18:31:53.088567012,11.85
2025-09-02 18:32:21.592067382,13.81
2025-09-02 18:32:44.672805156,17.5
2025-09-02 18:33:25.237493124,12.06
2025-09-02 18:33:35.796957690,4.65
2025-09-02 18:33:43.535343966,0.55
2025-09-02 18:34:02.583845058,24.68
2025-09-02 18:34:04.534561974,3.92
2025-09-02 18:35:09.275808342,8.54
2025-09-02 18:35:25.478814924,16.73
2025-09-02 18:35:39.149935146,7.69
2025-09-02 18:36:48.938473044,5.39
2025-09-02 18:36:55.244505558,11.93
2025-09-02 18:37:10.635356148,0.89
2025-09-02 18:37:10.644121332,6.28
2025-09-02 18:37:13.064564088,0.56
2025-09-02 18:37:37.263502074,1.15
2025-09-02 18:37:37.328220858,16.56
2025-09-02 18:38:22.386575214,38.39
2025-09-02 18:39:41.032335012,6.52
2025-09-02 18:39:43.812155322,4.34
2025-09-02 18:39:46.004716560,28.41
2025-09-02 18:40:08.317930824,33.24
2025-09-02 18:40:27.390661524,0.3
2025-09-02 18:41:19.981208730,9.69
2025-09-02 18:41:45.582179058,4.96
2025-09-02 18:41:56.043101166,9.26
2025-09-02 18:42:16.972267481,11.68
2025-09-02 18:42:55.106388864,2.12
2025-09-02 18:42:55.275309600,0.07
2025-09-02 18:43:25.614603516,14.48
2025-09-02 18:43:28.642341168,10.08
2025-09-02 18:43:55.553646042,10.79
2025-09-02 18:44:02.206220892,32.31
2025-09-02 18:44:40.972497906,13.27
2025-09-02 18:44:44.457517932,50.45
2025-09-02 18:45:29.322310560,9.53
2025-09-02 18:45:48.410826000,13.55
2025-09-02 18:45:58.459583436,16.38
2025-09-02 18:46:02.957790930,1.99
